"treatment","g2pname","genotype","DASanthesis","DASmaturity","DATanthesis","DATmaturity","fruitno","fruitlength","fruitwidth","fruitshapeindex","fruitweight","yield","pollenconcentration","pollenactivity","leaftemp","leafminushobotemp","growthrateplot","growthrateplant","height","heightmax","leafangledaily","leafanglemean","leafanglenoon","leafanglemidnight","leafanglemidnightminusnoon","leafanglebright","leafanglelow","leafanglelowminusbright","leafanglecold","leafangleHot","leafanglecoldminushot","leafareadaily","leafareadailyplant","leafareaindex","leafareaprojecteddaily","leafareaprojectedplant","leafinclinationmean","leafinclinationhot","leafinclinationcold","leafinclinationbright","leafinclinationdark","leafinclinationnoon","leafinclinationmidnight","lightpendaily","lightpenmeanplot","lightpenmeanplant","huedaily","huemean","huebin0","huebin1","huebin5","ndvimean","ndvibin0","ndvibin1","ndvibin2","ndvibin3","ndvibin4","ndvibin5","green","greenb0","greenb1","greenb2","greenb3","npcimean","psrimean","biomassfinalplot","biomassfinalplant","heightfinal","heighmaxfinal","leafareafinalplot","leafareafinalplant","leafareaindexfinal","leafareafinalprojectedplot","leafareafinalprojectedplant","lightpenetrationfinal","biomassAUC","biomassAUCperplant","cluster"
"stress1","GPC001490","PPC9",71.6666666666667,115.333333333333,31.6666666666667,75.3333333333333,12.3333333333333,2.46666666666667,3.2,0.766666666666667,8.93333333333333,3.4,20360.6666666667,86.4333333333333,34.7833333333333,-0.61,484729.603333333,133.466666666667,4.51666666666667,5.95,-0.0133333333333333,31.6133333333333,33.4666666666667,33.6533333333333,0.183333333333333,31.26,38.5166666666667,7.26,33.5066666666667,33.8066666666667,-0.3,890.59,251.22,0.03,467.973333333333,131.436666666667,1.73333333333333,1.80333333333333,1.81666666666667,1.94333333333333,1.61666666666667,1.83,1.82333333333333,1.92666666666667,133.64,37.0066666666667,5.77958814343184e-19,76.4566666666667,0.16,0.766666666666667,0.02,0.563333333333333,0.01,0.08,0.22,0.376666666666667,0.236666666666667,0.01,0.283333333333333,0.33,0.32,0.22,0.0666666666666667,0.383333333333333,0.136666666666667,34441933.3333333,9590.52666666667,41.06,519.47,75603.4933333333,210.44,0.0633333333333333,38328.5433333333,106.38,235.8,30989015139.6667,8511076189.66667,1
"stress1","GPC002420","PPC10",75.6666666666667,119.333333333333,35.6666666666667,79.3333333333333,0.533333333333333,3.66666666666667,4.26666666666667,0.866666666666667,19,0.3,13831.8117738187,57.2574451329719,36.275,0.881666666666667,137008.564666667,35.76,1.72666666666667,2.24666666666667,-0.09,33.6,35.92,36.2866666666667,0.363333333333333,36.7466666666667,40.16,3.41666666666667,37.5866666666667,31.9233333333333,5.66666666666667,574.803333333333,152.666666666667,0.0233333333333333,267.1,71.1833333333333,1.57666666666667,1.57,1.64666666666667,1.7,1.55666666666667,1.72333333333333,1.71,0.92,60.04,16.3733333333333,-0.0733333333333333,74.42,0.16,0.746666666666667,0.0166666666666667,0.53,0.0233333333333333,0.0933333333333333,0.256666666666667,0.383333333333333,0.166666666666667,0.00666666666666667,0.276666666666667,0.313333333333333,0.323333333333333,0.216666666666667,0.06,0.4,0.153333333333333,12206093.3333333,3180.42,15.8633333333333,205.056666666667,57568.9766666667,150.893333333333,0.05,29131.3466666667,76.5566666666667,95.1966666666667,10856223518,2768123609.83333,1
"stress1","GPC002430","PPC11",74.3333333333333,114.333333333333,34.3333333333333,74.3333333333333,5.23333333333333,5.23333333333333,5.23333333333333,1,40.4,6.1,13018.6666666667,84.6,33.0333333333333,-2.36,949295.914666667,288.566666666667,4.72666666666667,6.41666666666667,-0.0166666666666667,32.8233333333333,35.4533333333333,35.7033333333333,0.253333333333333,35.15,39.0966666666667,3.94333333333333,36.7866666666667,20.8533333333333,15.93,1681.43333333333,509.616666666667,0.0533333333333333,877.67,266.386666666667,1.60333333333333,1.10333333333333,1.67666666666667,1.75,1.59666666666667,1.73333333333333,1.73333333333333,2.73,116.39,35.8466666666667,-0.0966666666666667,77.0333333333333,0.14,0.763333333333333,0.0133333333333333,0.553333333333333,0.0166666666666667,0.0733333333333333,0.196666666666667,0.386666666666667,0.236666666666667,0.01,0.29,0.286666666666667,0.316666666666667,0.233333333333333,0.0766666666666667,0.383333333333333,0.133333333333333,83040266.6666667,24930.49,45.6833333333333,576.343333333333,149094.11,458.076666666667,0.126666666666667,76225.0833333333,234.703333333333,257.09,57785125157.6667,16234817331.6667,1
"stress1","GPC002650","PPC12",75.6666666666667,115.666666666667,35.6666666666667,75.6666666666667,4.56666666666667,4.36666666666667,5.2,0.833333333333333,36.8,5.16666666666667,22876.3333333333,76.9333333333333,34.7666666666667,-0.626666666666667,814269.382333333,262.056666666667,5.43,6.39333333333333,-0.05,31.41,34.1166666666667,34.3533333333333,0.236666666666667,34.0566666666667,37.4233333333333,3.36666666666667,35.3066666666667,26.4133333333333,8.9,1576.29666666667,517.35,0.04,771.97,253.743333333333,1.63666666666667,1.39333333333333,1.73333333333333,1.8,1.65333333333333,1.79333333333333,1.79,2.23666666666667,100.926666666667,34.6766666666667,0.0166666666666667,77.16,0.123333333333333,0.78,0.01,0.546666666666667,0.01,0.08,0.206666666666667,0.38,0.226666666666667,0.0133333333333333,0.3,0.263333333333333,0.326666666666667,0.24,0.0733333333333333,0.36,0.13,64691600,21157.4,40.8333333333333,486.786666666667,123842.13,401.206666666667,0.103333333333333,61347.1766666667,198.446666666667,199.99,42707432041,18991067383.8667,1
"stress1","GPC002710","PPC13",69,115.666666666667,29,75.6666666666667,43.3,5.36666666666667,1.76666666666667,2.83333333333333,7.8,5.3,13614.6666666667,74.8666666666667,33.5916666666667,-1.80166666666667,1295308.98966667,323.826666666667,5.88666666666667,6.95666666666667,-0.0166666666666667,32.42,35.01,35.1333333333333,0.126666666666667,33.9066666666667,38.6966666666667,4.79333333333333,35.3766666666667,35.5933333333333,-0.22,1776.55666666667,444.136666666667,0.0533333333333333,938.93,234.73,1.66,1.73333333333333,1.73333333333333,1.81,1.60666666666667,1.76,1.75666666666667,2.95333333333333,165.48,41.37,1.73472347597681e-18,75.46,0.176666666666667,0.733333333333333,0.02,0.56,0.0166666666666667,0.0766666666666667,0.21,0.363333333333333,0.25,0.0133333333333333,0.276666666666667,0.33,0.296666666666667,0.216666666666667,0.0733333333333333,0.383333333333333,0.133333333333333,110226100,27556.5266666667,52.3433333333333,637.14,145311.916666667,363.276666666667,0.123333333333333,75090.5166666667,187.726666666667,285.276666666667,76675682660,19168948399.3333,1
"stress1","GPC002770","PPC14",73,121,33,81,13.9666666666667,2.53333333333333,2.06666666666667,1.2,3.33333333333333,1.4,4393.33333333333,53.5,35.55,0.156666666666667,1377242.02033333,344.31,6.97,8.80333333333333,-0.0766666666666667,35.08,34.86,35.14,0.29,34.3366666666667,41.2966666666667,6.96333333333333,36.13,33.8,2.33333333333333,1944.01,486.003333333333,0.0533333333333333,999.31,249.83,1.75,1.81,1.69666666666667,1.81,1.52,1.77,1.76,1.96333333333333,170.746666666667,42.6866666666667,0.116666666666667,83.91,0.143333333333333,0.836666666666667,0.0166666666666667,0.6,0.0166666666666667,0.0833333333333333,0.22,0.386666666666667,0.266666666666667,0.0166666666666667,0.323333333333333,0.3,0.343333333333333,0.26,0.0833333333333333,0.39,0.14,100363300,25090.8266666667,60.44,702.933333333333,137288.976666667,343.223333333333,0.113333333333333,70757.78,176.896666666667,259.816666666667,79602975069,19900703562,1
"stress1","GPC002790","PPC15",71.6666666666667,120,31.6666666666667,80,25.5666666666667,5.93333333333333,2.46666666666667,2.43333333333333,10.6,7.8,6440.66666666667,72,34.45,-0.943333333333333,3675115.97,1015.16333333333,10.6333333333333,12.19,0.0133333333333333,33.1366666666667,33.7766666666667,34.1766666666667,0.4,31.41,37.5333333333333,6.12666666666667,34.7933333333333,36.24,-1.44333333333333,4095.02666666667,1122.57666666667,0.0966666666666667,2116.55333333333,582.003333333333,1.78,1.73,1.76333333333333,1.95333333333333,1.65,1.84333333333333,1.82666666666667,1.99666666666667,228.18,63.0566666666667,0.243333333333333,82.25,0.146666666666667,0.813333333333333,0.0133333333333333,0.596666666666667,0.01,0.0666666666666667,0.206666666666667,0.4,0.283333333333333,0.0166666666666667,0.31,0.286666666666667,0.35,0.253333333333333,0.07,0.373333333333333,0.13,250020666.666667,68873.6933333333,81.1433333333333,921.766666666667,230870.61,637.296666666667,0.19,120159.49,333.813333333333,290.903333333333,186730625671,57994815272.3333,1
"stress1","GPC002850","PPC16",69,108,29,68,58.0333333333333,5.56666666666667,2.26666666666667,2.46666666666667,7,12.0333333333333,10927.3333333333,86.8666666666667,34.7166666666667,-0.676666666666667,2105341.95233333,589.553333333333,7.11333333333333,9.23,-0.02,33.2066666666667,36.3533333333333,36.5866666666667,0.23,34.92,40.92,6.00333333333333,38.6466666666667,32.2433333333333,6.40666666666667,3177.55,888.266666666667,0.07,1727.13666666667,484.643333333333,1.56333333333333,1.51333333333333,1.60666666666667,1.78,1.53,1.70333333333333,1.69666666666667,2.43333333333333,141.216666666667,38.8633333333333,0.0366666666666667,73.2133333333333,0.176666666666667,0.72,0.02,0.566666666666667,0.0133333333333333,0.0666666666666667,0.176666666666667,0.353333333333333,0.283333333333333,0.02,0.27,0.33,0.286666666666667,0.21,0.0733333333333333,0.376666666666667,0.126666666666667,153655800,43103.31,60.4033333333333,749.006666666667,194215.356666667,553.1,0.16,105193.833333333,300.383333333333,272.53,105761068821.667,28944663742.6667,1
"stress1","GPC002860","PPC17",69,112.333333333333,29,72.3333333333333,17.3333333333333,1.93333333333333,3.1,0.6,9.6,5.23333333333333,39635,92.2,35.4166666666667,0.0233333333333334,799397.289666667,199.853333333333,4.90666666666667,7.50666666666667,-0.0366666666666667,33.78,35.4033333333333,35.5933333333333,0.19,35.1,38.7466666666667,3.64666666666667,36.1,35.7466666666667,0.353333333333333,1625.32666666667,406.333333333333,0.04,865.903333333333,216.476666666667,1.63,1.73666666666667,1.7,1.75333333333333,1.59666666666667,1.74,1.73333333333333,3.01666666666667,107.546666666667,26.8866666666667,-0.0866666666666667,76.12,0.166666666666667,0.756666666666667,0.02,0.55,0.02,0.0966666666666667,0.23,0.366666666666667,0.22,0.01,0.283333333333333,0.33,0.31,0.223333333333333,0.07,0.38,0.14,59758876.6666667,14939.72,36.35,514.59,118439.986666667,296.1,0.1,64241.7,160.603333333333,218.15,39580815674.3333,9895203918.6,1
"stress1","GPC003010","PPC18",69,105.666666666667,29,65.6666666666667,31.2,6.86666666666667,1.23333333333333,5.56666666666667,4.43333333333333,4.16666666666667,4681,68.6666666666667,35.2916666666667,-0.101666666666667,605080.981,151.27,4.13333333333333,6.47,-0.0566666666666667,32.11,35.22,35.2966666666667,0.0733333333333333,34.0666666666667,39.6533333333333,5.58,36.74,23.1433333333333,13.5966666666667,1383.24,345.81,0.0333333333333333,717.25,179.316666666667,1.63,1.17333333333333,1.67333333333333,1.79333333333333,1.56666666666667,1.73333333333333,1.74,2.21,124.813333333333,31.2033333333333,-0.18,69.6166666666667,0.216666666666667,0.676666666666667,0.0266666666666667,0.553333333333333,0.0233333333333333,0.08,0.203333333333333,0.356666666666667,0.25,0.0133333333333333,0.243333333333333,0.386666666666667,0.28,0.186666666666667,0.06,0.39,0.136666666666667,46166466.6666667,11541.62,37.0366666666667,516.29,99057.2433333333,247.643333333333,0.0833333333333333,51970.2733333333,129.926666666667,221.843333333333,30930930453.6667,7732732613.6,1
"stress1","GPC003030","PPC19",74.3333333333333,109.333333333333,34.3333333333333,69.3333333333333,11.8333333333333,13.2666666666667,2.4,5.53333333333333,24.8666666666667,8.63333333333333,47275.3333333333,84.6,34.6833333333333,-0.71,727329.700666667,181.833333333333,6.47666666666667,7.51,-0.0433333333333333,30.99,33.6066666666667,33.95,0.336666666666667,33.4833333333333,38.9966666666667,5.51333333333333,35.1133333333333,26.0533333333333,9.06333333333333,1158.85666666667,289.713333333333,0.04,562.97,140.743333333333,1.66,1.42333333333333,1.75,1.82,1.6,1.82,1.81333333333333,3.85,136.923333333333,34.23,-0.0466666666666667,72.02,0.183333333333333,0.706666666666667,0.0233333333333333,0.563333333333333,0.01,0.0666666666666667,0.196666666666667,0.353333333333333,0.27,0.02,0.263333333333333,0.33,0.286666666666667,0.213333333333333,0.0733333333333333,0.386666666666667,0.13,51455233.3333333,12863.81,44.0366666666667,534.653333333333,103883.99,259.713333333333,0.0866666666666667,52872.4666666667,132.183333333333,262.576666666667,44658913793,11164728448.0667,1
"stress1","GPC003040","PPC20",77,111,37,71,11.1,13.9333333333333,2.93333333333333,4.73333333333333,30.3333333333333,10.0666666666667,65345.3333333333,64.7,34.4,-0.993333333333333,695047.520333333,173.76,5.29333333333333,6.63,5.77958814343184e-19,32.9966666666667,35.08,35.1833333333333,0.103333333333333,33.4133333333333,38.52,5.11,37.5566666666667,30.92,6.63333333333333,1539.88,384.97,0.04,840.826666666667,210.206666666667,1.67,1.56666666666667,1.64666666666667,1.83,1.61333333333333,1.75,1.75,2.37333333333333,125.826666666667,31.4566666666667,-0.0766666666666667,75.8233333333333,0.18,0.743333333333333,0.02,0.586666666666667,0.01,0.0633333333333333,0.19,0.383333333333333,0.28,0.02,0.273333333333333,0.35,0.303333333333333,0.213333333333333,0.07,0.373333333333333,0.123333333333333,49173966.6666667,12293.4966666667,39.2766666666667,492.626666666667,108688.6,271.723333333333,0.09,59052.1333333333,147.633333333333,211.943333333333,38278121308,9569530327.13333,1
"stress1","GPC003050","PPC21",69,105.666666666667,29,65.6666666666667,18.8,15.2,1.23333333333333,12.3,7.46666666666667,4.36666666666667,10585.3333333333,68.4,34.1916666666667,-1.20166666666667,677421.112333333,195.71,7.08,8.25333333333333,-0.0266666666666667,27.0933333333333,29.7933333333333,30.0466666666667,0.253333333333333,27.95,34.8766666666667,6.92666666666667,31.8266666666667,28.3866666666667,3.44,956,271.186666666667,0.0266666666666667,423.043333333333,119.783333333333,1.86333333333333,1.38666666666667,1.91333333333333,2.16666666666667,1.76,2.03,2.02333333333333,3.83333333333333,178.653333333333,50.1266666666667,-0.0733333333333333,73.6033333333333,0.166666666666667,0.723333333333333,0.02,0.55,0.0166666666666667,0.0766666666666667,0.206666666666667,0.353333333333333,0.24,0.0133333333333333,0.27,0.316666666666667,0.293333333333333,0.22,0.07,0.363333333333333,0.133333333333333,44602900,12740.4833333333,55.4566666666667,661.56,79275.3433333333,224.423333333333,0.0666666666666667,35446.1666666667,100.336666666667,305.913333333333,38407181511,10530631881.4333,1
"stress1","GPC003090","PPC22",73,108,33,68,25.0666666666667,13.1,1.36666666666667,9.6,8.13333333333333,6.1,7261.66666666667,89.2,34.2,-1.19333333333333,619404.884333333,154.853333333333,4.72333333333333,6.35666666666667,-0.0333333333333333,28.78,31.64,31.8833333333333,0.24,29.7166666666667,37.97,8.25,31.1433333333333,21.3666666666667,9.77333333333333,1126.38,281.596666666667,0.0333333333333333,521.19,130.3,1.76,1.27333333333333,1.94666666666667,2.02666666666667,1.63666666666667,1.92333333333333,1.92,1.39,133.286666666667,33.3233333333333,-0.123333333333333,73.0666666666667,0.166666666666667,0.723333333333333,0.0166666666666667,0.543333333333333,0.02,0.08,0.203333333333333,0.363333333333333,0.233333333333333,0.0133333333333333,0.266666666666667,0.323333333333333,0.306666666666667,0.21,0.0633333333333333,0.363333333333333,0.133333333333333,48652833.3333333,12163.21,44.9966666666667,574.13,88293.64,220.736666666667,0.0733333333333333,41400.1,103.5,205.793333333333,40096225023,10024056255.6667,1
"stress1","GPC003100","PPC23",73,108,33,68,31.3666666666667,12.5666666666667,1.43333333333333,8.8,8.8,8.13333333333333,18356.3333333333,77.0333333333333,33.7416666666667,-1.65166666666667,1171221.21766667,345.096666666667,8.43333333333333,9.96666666666667,-0.08,29.7233333333333,32.5866666666667,32.9,0.313333333333333,31.4233333333333,37.48,6.05333333333333,34.4566666666667,25.9133333333333,8.54333333333333,1395.84,411.52,0.04,621.61,182.68,1.73333333333333,1.43666666666667,1.79,1.93333333333333,1.66,1.88666666666667,1.88,5.07666666666667,231.03,70.8733333333333,-0.0433333333333333,74.3266666666667,0.163333333333333,0.73,0.02,0.556666666666667,0.0133333333333333,0.0733333333333333,0.186666666666667,0.36,0.263333333333333,0.01,0.27,0.32,0.313333333333333,0.216666666666667,0.0633333333333333,0.356666666666667,0.126666666666667,85417166.6666667,25128.8333333333,67.92,801.986666666667,106352.986666667,314.963333333333,0.09,49246.38,145.406666666667,403.8,66080867472.3333,18389084556,1
"stress1","GPC003120","PPC24",71.6666666666667,110.666666666667,31.6666666666667,70.6666666666667,18.4666666666667,13.3333333333333,1.9,7.03333333333333,14.8666666666667,7.93333333333333,9205.33333333333,80.3666666666667,32.7166666666667,-2.67666666666667,855212.715333333,252.4,4.84,5.93333333333333,0.0133333333333333,31.3566666666667,34.3133333333333,34.6066666666667,0.29,33.29,37.51,4.22,35.6333333333333,26.37,9.25666666666667,1355.86666666667,413.233333333333,0.0433333333333333,726.35,219.653333333333,1.66666666666667,1.42333333333333,1.72666666666667,1.83666666666667,1.68,1.79333333333333,1.78333333333333,0.683333333333333,130.406666666667,60.73,-0.09,77.8233333333333,0.116666666666667,0.786666666666667,0.01,0.543333333333333,0.0166666666666667,0.0766666666666667,0.223333333333333,0.376666666666667,0.213333333333333,0.0133333333333333,0.306666666666667,0.25,0.326666666666667,0.256666666666667,0.08,0.373333333333333,0.136666666666667,65108233.3333333,19792.91,47.86,583.393333333333,105144.856666667,347.43,0.0866666666666667,54775.1433333333,179.42,185.236666666667,56689972356,28824676808,1
"stress1","GPC003150","PPC25",70.3333333333333,105.666666666667,30.3333333333333,65.6666666666667,27.4,14.3,2.36666666666667,6.56666666666667,16,12.9666666666667,25551.6666666667,72.6,33.3083333333333,-2.085,1392633.50733333,348.156666666667,6.97333333333333,8.28,0.01,31.8566666666667,34.6033333333333,34.94,0.333333333333333,32.38,36.95,4.56666666666667,35.7366666666667,32.5566666666667,3.18,2366.16333333333,591.54,0.06,1231.30333333333,307.826666666667,1.67,1.50333333333333,1.73,1.89,1.69,1.77666666666667,1.76333333333333,3.07333333333333,126.95,31.7366666666667,0.0166666666666667,76.4466666666667,0.15,0.766666666666667,0.0133333333333333,0.546666666666667,0.0233333333333333,0.0833333333333333,0.223333333333333,0.363333333333333,0.226666666666667,0.01,0.293333333333333,0.29,0.313333333333333,0.24,0.0766666666666667,0.383333333333333,0.14,94519866.6666667,23629.9666666667,50.0266666666667,603.196666666667,173425.553333333,433.563333333333,0.143333333333333,89989.01,224.973333333333,241.326666666667,73448408586.3333,18362105203,1
